timestamp,bvp_values,eda_values,question,first_seen,submit,confidence,guess,guess_type,answer
1.74E+15,0.002356678,0.079557784,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.004193659,0.079557784,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.00600659,0.079557784,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.007768916,0.079557784,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.009459585,0.079557784,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.011059236,0.079557784,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.012546952,0.079557784,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.013903027,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.015113946,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.016173217,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.01707707,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.017815378,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.018359607,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.018654218,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.018616537,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.018146563,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.017144896,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.015530758,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.01325739,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.010328891,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.006809991,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.002820764,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.001474241,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.005877753,0.080895707,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.010176888,0.080895707,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.014162501,0.080895707,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.017646492,0.080895707,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.020476246,0.080895707,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.022543646,0.080895707,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.023789508,0.080895707,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.024207646,0.080895707,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.023846142,0.080895707,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.022800066,0.080895707,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.021196457,0.080895707,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.019176885,0.080895707,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.016881544,0.080895707,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.014439398,0.080895707,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.011965026,0.080895707,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.009554437,0.080895707,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.007276874,0.080596812,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.005169054,0.080596812,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.003236517,0.080596812,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.001459394,0.080596812,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.000201473,0.080596812,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.001795821,0.080596812,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.003371439,0.080596812,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.004964713,0.080596812,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.006597769,0.080596812,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.008277985,0.080596812,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.009997837,0.080596812,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.01173783,0.080596812,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.013472114,0.080596812,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.015170433,0.080596812,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.016796548,0.080596812,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.018310811,0.080596812,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.019676831,0.080810308,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.020865083,0.080810308,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.021848973,0.080810308,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.022594199,0.080810308,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.023047512,0.080810308,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.023132967,0.080810308,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.022759251,0.080810308,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.021834526,0.080810308,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.020283116,0.080810308,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.018061047,0.080810308,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.01516938,0.080810308,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.011664992,0.080810308,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.00766504,0.080810308,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.003337182,0.080810308,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.001123146,0.080810308,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.005514446,0.080810308,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.009642723,0.08167854,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.013332316,0.08167854,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.016436759,0.08167854,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.01884713,0.08167854,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.020497821,0.08167854,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.021370582,0.08167854,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.021494776,0.08167854,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.020942589,0.08167854,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.019820223,0.08167854,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.018256426,0.08167854,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.016389314,0.08167854,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.014350926,0.08167854,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.012251868,0.08167854,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.01017505,0.08167854,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.008179765,0.08167854,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.006304256,0.08167854,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.004563055,0.080639511,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.002946458,0.080639511,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.001426002,0.080639511,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,3.52E-05,0.080639511,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.001471903,0.080639511,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.002910027,0.080639511,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.004365877,0.080639511,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.00584587,0.080639511,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.007346143,0.080639511,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.008854302,0.080639511,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.010352927,0.080639511,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.011822147,0.080639511,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.013242087,0.080639511,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.014593398,0.080639511,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.015854131,0.080639511,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.016999453,0.080639511,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.018006859,0.081194609,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.018858917,0.081194609,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.0195386,0.081194609,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.020020308,0.081194609,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.020260323,0.081194609,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.020191008,0.081194609,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.01972382,0.081194609,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.018760476,0.081194609,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.017208233,0.081194609,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.014998335,0.081194609,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.012105985,0.081194609,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.008565839,0.081194609,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.004476929,0.081194609,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-7.10E-06,0.081194609,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.004698732,0.081194609,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.009395527,0.081194609,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.013893152,0.080710679,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.017998995,0.080710679,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.021546716,0.080710679,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.024408262,0.080710679,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.026501376,0.080710679,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.027792005,0.080710679,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.028294481,0.080710679,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.028070228,0.080710679,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.027220685,0.080710679,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.025873285,0.080710679,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.024165526,0.080710679,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.022231512,0.080710679,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.020189831,0.080710679,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.018133558,0.080710679,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.016127016,0.080710679,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.01420775,0.080710679,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.012389172,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.010664743,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.009014335,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.007410336,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.005822668,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.004223908,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.002593561,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.000919048,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.00080487,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.00257558,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.004382172,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.006206902,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.008028461,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.009823427,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.011564354,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.013220308,0.080554113,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.014761694,0.080853008,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.016163904,0.080853008,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.017408486,0.080853008,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.018484278,0.080853008,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.019387065,0.080853008,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.020113295,0.080853008,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.020646621,0.080853008,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.02094326,0.080853008,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.020926246,0.080853008,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.020493455,0.080853008,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.01953686,0.080853008,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.017968634,0.080853008,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.0157458,0.080853008,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.012882298,0.080853008,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.009448232,0.080853008,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.005564159,0.080853008,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.001391374,0.080682211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.002882036,0.080682211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.007055288,0.080682211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.010928592,0.080682211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.014318793,0.080682211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.017076636,0.080682211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.019101443,0.080682211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.02034793,0.080682211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.020824868,0.080682211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.020590696,0.080682211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.019746652,0.080682211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.018421827,0.080682211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.016750943,0.080682211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.014856817,0.080682211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.012846719,0.080682211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.010813904,0.080682211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.008831752,0.08120884,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.006945562,0.08120884,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.005173231,0.08120884,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.003513556,0.08120884,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.001952806,0.08120884,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.000466753,0.08120884,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.000976423,0.08120884,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.002410326,0.08120884,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.00386446,0.08120884,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.00535887,0.08120884,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.006900046,0.08120884,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.008481549,0.08120884,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.010088186,0.08120884,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.011697764,0.08120884,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.013280191,0.08120884,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.014798752,0.08120884,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.016214337,0.080611043,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.01748988,0.080611043,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.018594516,0.080611043,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.019507945,0.080611043,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.020222221,0.080611043,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.020737145,0.080611043,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.021047316,0.080611043,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.021125771,0.080611043,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.020915654,0.080611043,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.020335522,0.080611043,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.019294908,0.080611043,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.017714968,0.080611043,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.015548116,0.080611043,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.01278883,0.080611043,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.009475322,0.080611043,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.005689511,0.080611043,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.001555325,0.081080742,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.002769707,0.081080742,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.007107728,0.081080742,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.011274929,0.081080742,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.01509595,0.081080742,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.018418338,0.081080742,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.021125032,0.081080742,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.023139592,0.081080742,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.024424922,0.081080742,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.024983739,0.081080742,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.024861898,0.081080742,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.024146309,0.081080742,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.02295463,0.081080742,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.02142347,0.081080742,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.019696526,0.081080742,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.017908007,0.081080742,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.016164824,0.081109211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.01453515,0.081109211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.013045857,0.081109211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.011686199,0.081109211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.010413623,0.081109211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.009161541,0.081109211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.007850179,0.081109211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.006395101,0.081109211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.004702153,0.081109211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.002641324,0.081109211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-9.55E-06,0.081109211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.003485499,0.081109211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.008185165,0.081109211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.014374538,0.081109211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.022150321,0.081109211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.031326097,0.081109211,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.041413046,0.080966875,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.051674716,0.080966875,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.061234303,0.080966875,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.069204651,0.080966875,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.074815854,0.080966875,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.077519394,0.080966875,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.077046186,0.080966875,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.073415227,0.080966875,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.066913612,0.080966875,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.058059521,0.080966875,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.047541402,0.080966875,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.036132209,0.080966875,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.024592169,0.080966875,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.013576124,0.080966875,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.003560551,0.080966875,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.005192863,0.080966875,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.012629146,0.080454484,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.018856179,0.080454484,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.024082957,0.080454484,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.02855755,0.080454484,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.032516178,0.080454484,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.03614869,0.080454484,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.039580103,0.080454484,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.04286309,0.080454484,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.045979723,0.080454484,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.048855338,0.080454484,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.05138294,0.080454484,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.053449616,0.080454484,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.054956835,0.080454484,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.055836681,0.080454484,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.056066528,0.080454484,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.055674236,0.080454484,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.054729737,0.080041714,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.053330548,0.080041714,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.051588394,0.080041714,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.049617525,0.080041714,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.047523353,0.080041714,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.045392044,0.080041714,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.043282002,0.080041714,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.041218847,0.080041714,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.03919594,0.080041714,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.037180193,0.080041714,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.035121225,0.080041714,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.032962009,0.080041714,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.030648861,0.080041714,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.028141165,0.080041714,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.025421593,0.080041714,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.022500753,0.080041714,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.01941257,0.078774959,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.016205853,0.078774959,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.012936592,0.078774959,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.009661309,0.078774959,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.006431576,0.078774959,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.003289583,0.078774959,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.000264696,0.078774959,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.002626983,0.078774959,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.00537638,0.078774959,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.007967589,0.078774959,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.010361731,0.078774959,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.012488099,0.078774959,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.014248036,0.078774959,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.015526185,0.078774959,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.016205676,0.078774959,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.016192067,0.078774959,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.015440905,0.079970554,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.013974922,0.079970554,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.011885807,0.079970554,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.009323817,0.079970554,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.006480449,0.079970554,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.003567833,0.079970554,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.000796296,0.079970554,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.001645587,0.079970554,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.003603408,0.079970554,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.00496381,0.079970554,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.005659409,0.079970554,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.005669242,0.079970554,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.005013231,0.079970554,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.003745796,0.079970554,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,-0.001952004,0.079970554,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.000257287,0.079970554,11,FALSE,FALSE,5,FALSE,,correct
1.74E+15,0.002754658,0.078874588,11,FALSE,FALSE,5,FALSE,,correct
